GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
0,0,0,12972,29865,38953,30838,10783,5
0,0,0,12959,29805,38912,30715,10771,5
0,0,0,12959,29746,38995,30776,10783,5
0,0,0,12972,29805,38871,30745,10783,5
0,0,0,13013,29805,38748,30745,10771,5
0,0,0,12932,29716,38871,30745,10771,5
0,0,0,13040,29775,38871,30715,10748,5
0,0,0,13566,29686,38830,30653,10688,5
0,0,0,13735,29657,38666,30591,10748,5
0,0,0,13566,29627,38503,30469,10748,5
0,0,0,13412,29686,38544,30530,10748,5
0,0,0,13371,29627,38585,30469,10771,5
0,0,0,13650,29627,38422,30347,10724,5
0,0,0,13650,29627,38382,30347,10736,5
0,0,0,13749,29686,38463,30226,10724,5
0,0,0,14050,29686,38341,30256,10771,5
0,0,0,14592,29627,38260,30165,10736,5
0,0,0,15227,29274,38220,30105,10771,5
0,0,0,15089,28955,38019,29984,10819,5
0,0,0,15288,28840,37900,29865,10867,5
0,0,0,15726,28612,37701,29775,10975,5
0,0,0,15584,28583,37741,29775,10927,5
0,0,0,15663,28583,37662,29627,10807,5
0,0,0,15647,28357,37701,29686,10558,5
0,0,0,15521,28301,37543,29538,10453,5
0,0,0,15490,28217,37308,29509,10371,5
0,0,0,15273,28217,37308,29362,10336,5
0,0,0,15089,28133,37152,29245,10394,5
0,0,0,15089,28161,37230,29071,10394,5
0,0,0,14982,28133,37075,29100,10511,5
0,0,0,14967,28133,37152,29158,10488,5
0,0,0,14967,28049,37114,29013,10499,5
0,0,0,15089,28077,37036,29100,10535,5
0,0,0,15258,28077,37075,29100,10546,5
0,0,0,15043,28077,36998,28984,10511,5
0,0,0,15013,28049,36959,28955,10511,5
0,0,0,14937,28022,36998,28955,10488,5
0,0,0,14937,27966,36959,28955,10511,5
0,0,0,14922,28022,36959,28984,10488,5
0,0,0,14922,27939,36920,28984,10535,5
0,0,0,14861,27939,36882,28984,10488,5
0,0,0,14907,27966,36920,28984,10499,5
0,0,0,14907,27939,36843,28927,10535,5
0,0,0,15058,27939,36920,28927,10499,5
0,0,0,15397,27911,36843,28927,10499,5
0,0,0,15058,27966,36767,28840,10488,5
0,0,0,15028,27939,36805,28927,10535,5
0,0,0,15089,27939,36805,28840,10582,5
0,0,0,15475,27911,36843,28840,10535,5
0,0,0,15459,27856,36728,28840,10511,5
0,0,0,15366,27939,36843,28812,10535,5
0,0,0,15273,27911,36767,28812,10570,5
0,0,0,15412,27856,36767,28754,10535,5
0,0,0,15350,27856,36690,28697,10546,5
0,0,0,15335,27828,36728,28812,10546,5
0,0,0,15335,27911,36728,28812,10558,5
0,0,0,15273,27800,36728,28812,10523,5
0,0,0,15335,27828,36614,28640,10535,5
0,0,0,15273,27773,36690,28726,10535,5
0,0,0,15104,27800,36614,28754,10488,5
0,0,0,15181,27691,36728,28840,10453,5
0,0,0,16206,27691,36767,28812,10453,5
0,0,0,16303,27800,36614,28669,10453,5
0,0,0,15868,27691,36690,28697,10499,5
0,0,0,14444,27609,36576,28612,10499,5
0,0,0,15211,27609,36499,28583,10441,5
0,0,0,14922,27499,36386,28612,10441,5
