GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
0.0,0.0,0.0,12824,24271,24486,32633,38830,0
0.0,0.0,0.0,12810,24342,24462,32533,38830,0
0.0,0.0,0.0,12851,24342,24438,32500,38830,0
0.0,0.0,0.0,12810,24318,24462,32500,38748,0
0.0,0.0,0.0,12810,24342,24510,32500,38707,0
0.0,0.0,0.0,12837,24366,24414,32533,38871,0
0.0,0.0,0.0,12851,24271,24510,32566,38748,0
0.0,0.0,0.0,12851,24271,24510,32500,38748,0
0.0,0.0,0.0,12824,24271,24534,32533,38748,0
0.0,0.0,0.0,12824,24294,24510,32500,38707,0
0.0,0.0,0.0,12824,24271,24486,32500,38748,0
0.0,0.0,0.0,12824,24271,24510,32566,38830,0
0.0,0.0,0.0,12810,24318,24462,32566,38748,0
0.0,0.0,0.0,12824,24342,24462,32402,38748,0
0.0,0.0,0.0,12810,24247,24510,32533,38830,0
0.0,0.0,0.0,12797,24318,24462,32500,38830,0
0.0,0.0,0.0,12824,24271,24438,32500,38789,0
0.0,0.0,0.0,12810,24223,24462,32500,38748,0
0.0,0.0,0.0,12810,24318,24510,32467,38789,0
0.0,0.0,0.0,12824,24247,24486,32435,38666,0
0.0,0.0,0.0,12824,24271,24462,32566,38830,0
0.0,0.0,0.0,12810,24247,24510,32500,38666,0
0.0,0.0,0.0,12797,24223,24510,32533,38707,0
0.0,0.0,0.0,12797,24247,24462,32435,38707,0
0.0,0.0,0.0,12797,24223,24438,32435,38707,0
0.0,0.0,0.0,12824,24271,24462,32435,38666,0
0.0,0.0,0.0,12810,24294,24462,32435,38666,0
0.0,0.0,0.0,12797,24271,24438,32435,38707,0
0.0,0.0,0.0,12824,24271,24462,32467,38666,0
0.0,0.0,0.0,12797,24247,24438,32500,38666,0
0.0,0.0,0.0,12810,24318,24438,32369,38748,0
0.0,0.0,0.0,12810,24223,24438,32500,38666,0
0.0,0.0,0.0,12797,24223,24438,32500,38748,0
0.0,0.0,0.0,12797,24247,24414,32402,38707,0
0.0,0.0,0.0,12797,24271,24462,32500,38666,0
0.0,0.0,0.0,12797,24199,24414,32500,38625,0
0.0,0.0,0.0,12797,24247,24462,32500,38666,0
0.0,0.0,0.0,12797,24247,24414,32369,38666,0
0.0,0.0,0.0,12770,24247,24438,32435,38707,0
0.0,0.0,0.0,12797,24223,24438,32435,38666,0
0.0,0.0,0.0,12797,24223,24414,32369,38666,0
0.0,0.0,0.0,12797,24223,24414,32500,38585,0
0.0,0.0,0.0,12797,24223,24414,32402,38748,0
0.0,0.0,0.0,12810,24223,24414,32402,38666,0
0.0,0.0,0.0,12797,24223,24414,32369,38666,0
0.0,0.0,0.0,12770,24247,24414,32369,38585,0
0.0,0.0,0.0,12797,24199,24414,32369,38585,0
0.0,0.0,0.0,12797,24223,24366,32402,38585,0
0.0,0.0,0.0,12797,24223,24366,32369,38666,0
0.0,0.0,0.0,12797,24176,24366,32369,38544,0
0.0,0.0,0.0,12770,24223,24342,32303,38666,0
0.0,0.0,0.0,12797,24223,24390,32369,38666,0
0.0,0.0,0.0,12797,24223,24366,32369,38666,0
0.0,0.0,0.0,12797,24176,24366,32369,38666,0
0.0,0.0,0.0,12797,24199,24366,32369,38544,0
0.0,0.0,0.0,12797,24223,24366,32435,38544,0
0.0,0.0,0.0,12797,24223,24342,32303,38666,0
0.0,0.0,0.0,12770,24223,24342,32303,38544,0
0.0,0.0,0.0,12797,24223,24318,32336,38463,0
0.0,0.0,0.0,12797,24223,24342,32303,38585,0
0.0,0.0,0.0,12797,24223,24342,32369,38503,0
0.0,0.0,0.0,12797,24199,24318,32369,38585,0
0.0,0.0,0.0,12797,24152,24318,32336,38544,0
0.0,0.0,0.0,12797,24176,24318,32369,38544,0
0.0,0.0,0.0,12797,24176,24271,32303,38503,0
0.0,0.0,0.0,12770,24199,24342,32303,38544,0
0.0,0.0,0.0,12797,24176,24294,32303,38544,0
0.0,0.0,0.0,12797,24129,24318,32369,38585,0
0.0,0.0,0.0,12797,24129,24318,32369,38463,0
0.0,0.0,0.0,12797,24129,24271,32369,38544,0
0.0,0.0,0.0,12797,24176,24318,32369,38503,0
0.0,0.0,0.0,12797,24176,24318,32303,38503,0
0.0,0.0,0.0,12797,24129,24318,32369,38382,0
0.0,0.0,0.0,12797,24129,24247,32271,38503,0
0.0,0.0,0.0,12824,24129,24271,32303,38585,0
0.0,0.0,0.0,12797,24176,24271,32173,38503,0
0.0,0.0,0.0,12810,24129,24271,32303,38463,0
0.0,0.0,0.0,12797,24129,24271,32303,38544,0
0.0,0.0,0.0,12797,24081,24318,32336,38422,0
0.0,0.0,0.0,12810,24129,24271,32271,38544,0
0.0,0.0,0.0,12810,24176,24318,32303,38382,0
0.0,0.0,0.0,12797,24129,24294,32303,38503,0
0.0,0.0,0.0,12797,24129,24271,32271,38585,0
0.0,0.0,0.0,12770,24129,24247,32238,38503,0
0.0,0.0,0.0,12810,24129,24223,32238,38463,0
0.0,0.0,0.0,12837,24129,24271,32238,38503,0
0.0,0.0,0.0,12797,24176,24247,32238,38503,0
0.0,0.0,0.0,12837,24129,24294,32271,38422,0
0.0,0.0,0.0,12824,24129,24271,32238,38382,0
0.0,0.0,0.0,12797,24152,24247,32238,38422,0
0.0,0.0,0.0,12824,24129,24223,32173,38422,0
0.0,0.0,0.0,12837,24081,24271,32238,38422,0
0.0,0.0,0.0,12824,24081,24271,32303,38422,0
0.0,0.0,0.0,12824,24129,24223,32238,38382,0
0.0,0.0,0.0,12824,24058,24271,32173,38503,0
0.0,0.0,0.0,12824,24105,24223,32238,38341,0
0.0,0.0,0.0,12810,24081,24247,32271,38422,0
0.0,0.0,0.0,12797,24058,24271,32271,38341,0
0.0,0.0,0.0,12837,24081,24223,32303,38422,0
0.0,0.0,0.0,12810,24058,24223,32271,38422,0
0.0,0.0,0.0,12810,24058,24271,32238,38260,0
0.0,0.0,0.0,12810,24081,24271,32238,38422,0
0.0,0.0,0.0,12824,24058,24247,32238,38422,0
0.0,0.0,0.0,12824,24034,24271,32238,38260,0
0.0,0.0,0.0,12797,24081,24223,32173,38301,0
0.0,0.0,0.0,12810,24058,24271,32238,38341,0
0.0,0.0,0.0,12851,24081,24271,32238,38341,0
0.0,0.0,0.0,12851,24081,24223,32173,38422,0
0.0,0.0,0.0,12851,24058,24223,32238,38382,0
0.0,0.0,0.0,12824,24034,24247,32238,38341,0
0.0,0.0,0.0,12810,24081,24223,32140,38260,0
0.0,0.0,0.0,12851,24034,24223,32205,38260,0
0.0,0.0,0.0,12824,24081,24223,32140,38260,0
0.0,0.0,0.0,12864,24058,24223,32173,38341,0
0.0,0.0,0.0,12851,24058,24223,32173,38382,0
0.0,0.0,0.0,12864,24034,24223,32173,38341,0
0.0,0.0,0.0,12851,24034,24199,32173,38301,0
0.0,0.0,0.0,12851,24081,24176,32173,38301,0
0.0,0.0,0.0,12864,24034,24176,32140,38260,0
0.0,0.0,0.0,12851,24034,24199,32173,38341,0
0.0,0.0,0.0,12851,24034,24176,32010,38260,0
0.0,0.0,0.0,12851,24058,24223,32238,38341,0
0.0,0.0,0.0,12851,24058,24152,32108,38301,0
0.0,0.0,0.0,12851,24034,24223,32108,38220,0
0.0,0.0,0.0,12824,24034,24176,32140,38220,0
0.0,0.0,0.0,12905,24034,24176,32238,38382,0
0.0,0.0,0.0,12824,24058,24176,32108,38180,0
0.0,0.0,0.0,12851,24058,24176,32173,38341,0
0.0,0.0,0.0,12824,24034,24129,32140,38180,0
0.0,0.0,0.0,12851,24058,24176,32075,38220,0
0.0,0.0,0.0,12851,24034,24152,32173,38220,0
0.0,0.0,0.0,12851,24034,24152,32043,38220,0
0.0,0.0,0.0,12824,24034,24152,32108,38301,0
0.0,0.0,0.0,12851,24034,24199,32140,38341,0
0.0,0.0,0.0,12837,24034,24152,32075,38180,0
0.0,0.0,0.0,12810,24034,24152,32108,38260,0
0.0,0.0,0.0,12878,23987,24129,32108,38180,0
0.0,0.0,0.0,12837,23987,24129,32075,38260,0
0.0,0.0,0.0,12824,24034,24129,32010,38180,0
0.0,0.0,0.0,12851,24034,24152,32043,38180,0
0.0,0.0,0.0,12824,24034,24129,32108,38180,0
0.0,0.0,0.0,12864,24011,24129,32108,38260,0
0.0,0.0,0.0,12851,23964,24129,32108,38301,0
0.0,0.0,0.0,12824,23987,24129,32043,38100,0
0.0,0.0,0.0,12851,24011,24105,32043,38260,0
0.0,0.0,0.0,12837,24011,24105,32043,38140,0
0.0,0.0,0.0,12810,24034,24129,32108,38140,0
0.0,0.0,0.0,12837,23964,24081,32043,38180,0
0.0,0.0,0.0,12851,23987,24081,32043,38260,0
0.0,0.0,0.0,12851,23964,24081,32010,38220,0
0.0,0.0,0.0,12810,23987,24105,32010,38100,0
0.0,0.0,0.0,12851,23987,24129,32108,38220,0
0.0,0.0,0.0,12851,23940,24129,32010,38100,0
0.0,0.0,0.0,12851,23987,24105,32043,38100,0
0.0,0.0,0.0,12851,24034,24129,32043,38100,0
0.0,0.0,0.0,12851,24034,24105,32010,38220,0
0.0,0.0,0.0,12824,23964,24058,32043,38100,0
0.0,0.0,0.0,12824,23964,24058,31978,38059,0
0.0,0.0,0.0,12851,23987,24058,32043,38100,0
0.0,0.0,0.0,12824,23847,24129,32010,38140,0
0.0,0.0,0.0,12851,24034,24034,32043,38140,0
0.0,0.0,0.0,12851,23940,24081,32075,38180,0
0.0,0.0,0.0,12810,23940,24058,31978,38180,0
0.0,0.0,0.0,12810,23964,23987,32010,38019,0
0.0,0.0,0.0,12810,23964,24081,32010,38019,0
0.0,0.0,0.0,12797,23940,24081,32010,38140,0
0.0,0.0,0.0,12851,23870,24034,32043,38100,0
0.0,0.0,0.0,12824,23964,24034,31978,38059,0
0.0,0.0,0.0,12810,23940,24081,32043,38100,0
0.0,0.0,0.0,12837,23940,24034,31978,38059,0
0.0,0.0,0.0,12824,23940,24034,32010,38100,0
0.0,0.0,0.0,12851,23940,23987,31978,38180,0
0.0,0.0,0.0,12824,23987,24034,32010,38019,0
0.0,0.0,0.0,12851,23940,24034,31946,38019,0
0.0,0.0,0.0,12851,23870,24034,32043,38100,0
0.0,0.0,0.0,12851,23917,24011,31978,38059,0
0.0,0.0,0.0,12824,23964,24034,31913,38019,0
0.0,0.0,0.0,12824,23940,24034,31978,38100,0
0.0,0.0,0.0,12851,23870,24034,31978,38019,0
0.0,0.0,0.0,12851,23940,24034,31978,37940,0
0.0,0.0,0.0,12824,23940,24034,32010,38059,0
0.0,0.0,0.0,12810,23940,24034,31978,37980,0
0.0,0.0,0.0,12824,23917,24034,31978,38019,0
0.0,0.0,0.0,12824,23940,23987,31978,38019,0
0.0,0.0,0.0,12824,23894,24034,31978,37900,0
0.0,0.0,0.0,12810,23870,24034,31978,38019,0
0.0,0.0,0.0,12824,23894,24034,31913,38019,0
0.0,0.0,0.0,12851,23870,24034,31978,38019,0
0.0,0.0,0.0,12797,23894,23987,31913,38059,0
0.0,0.0,0.0,12824,23940,24034,31913,38019,0
0.0,0.0,0.0,12851,23940,24034,31913,37940,0
0.0,0.0,0.0,12824,23894,23987,31978,37940,0
0.0,0.0,0.0,12810,23894,23987,31913,38019,0
0.0,0.0,0.0,12824,23870,24058,31978,37860,0
0.0,0.0,0.0,12837,23917,23987,31913,38019,0
0.0,0.0,0.0,12810,23894,23940,31881,37940,0
0.0,0.0,0.0,12797,23940,23940,31913,37860,0
0.0,0.0,0.0,12851,23894,23987,31913,37860,0
0.0,0.0,0.0,12851,23940,23964,31913,37940,0
0.0,0.0,0.0,12851,23870,23987,31946,38019,0
0.0,0.0,0.0,12824,23870,24011,31881,37940,0
0.0,0.0,0.0,12837,23894,23964,31881,37940,0
0.0,0.0,0.0,12837,23917,23987,31913,37940,0
0.0,0.0,0.0,12851,23917,23987,31913,37940,0
0.0,0.0,0.0,12851,23847,24011,31913,37940,0
0.0,0.0,0.0,12837,23894,23987,31881,37940,0
0.0,0.0,0.0,12824,23894,23987,31881,37860,0
0.0,0.0,0.0,12824,23894,23987,31881,37900,0
0.0,0.0,0.0,12810,23870,23964,31881,37940,0
0.0,0.0,0.0,12851,23847,23987,31849,37940,0
0.0,0.0,0.0,12810,23847,23987,31913,37940,0
0.0,0.0,0.0,12864,23870,23964,31849,38019,0
