GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
0,0,0,14444,11060,11603,11379,11219,6
0,0,0,14429,11060,11603,11366,11231,6
0,0,0,14370,11072,11578,11379,11243,6
0,0,0,14326,11060,11615,11379,11231,6
0,0,0,14253,11072,11603,11366,11206,6
0,0,0,14209,11060,11603,11379,11231,6
0,0,0,14021,11060,11603,11366,11206,6
0,0,0,13906,11048,11578,11379,11219,6
0,0,0,13906,11036,11565,11366,11206,6
0,0,0,13906,11024,11565,11366,11206,6
0,0,0,13949,11024,11565,11379,11206,6
0,0,0,14036,11012,11565,11366,11219,6
0,0,0,14108,11012,11565,11366,11206,6
0,0,0,14166,10963,11578,11379,11219,6
0,0,0,14195,10915,11565,11366,11206,6
0,0,0,14151,10951,11578,11379,11243,6
0,0,0,14122,10963,11565,11391,11219,6
0,0,0,14079,10963,11603,11366,11206,6
0,0,0,14079,10987,11603,11403,11231,6
0,0,0,14050,10975,11603,11366,11206,6
0,0,0,14050,10987,11603,11391,11219,6
0,0,0,14050,11012,11615,11379,11219,6
0,0,0,14108,10987,11603,11403,11219,6
0,0,0,14122,10999,11603,11403,11231,6
0,0,0,14268,11012,11628,11403,11231,6
0,0,0,14297,11012,11628,11403,11231,6
0,0,0,14311,11036,11640,11403,11243,6
0,0,0,14311,11024,11653,11403,11219,6
0,0,0,14326,11048,11628,11403,11231,6
0,0,0,14385,11012,11640,11403,11243,6
0,0,0,14370,11012,11640,11403,11231,6
0,0,0,14577,11024,11615,11403,11231,6
0,0,0,14547,11012,11615,11403,11231,6
0,0,0,14503,11012,11603,11379,11231,6
0,0,0,14503,10987,11603,11403,11243,6
0,0,0,14488,10975,11603,11403,11231,6
0,0,0,14429,10987,11603,11403,11243,6
0,0,0,14444,10999,11603,11403,11231,6
0,0,0,14444,10975,11603,11403,11255,6
0,0,0,14326,10975,11615,11416,11231,6
0,0,0,14297,10999,11603,11403,11231,6
0,0,0,14268,10975,11603,11403,11231,6
0,0,0,14253,10975,11603,11403,11231,6
