GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
0,0,0,14907,10209,23022,32566,30165,2
0,0,0,14876,10186,23022,32633,30286,2
0,0,0,14861,10209,22977,32599,30256,2
0,0,0,14876,10221,23044,32633,30226,2
0,0,0,14846,10255,22977,32633,30256,2
0,0,0,14861,10232,23022,32633,30105,2
0,0,0,15089,10232,23112,32699,30045,2
0,0,0,15412,10232,23203,32832,30105,2
0,0,0,15663,10232,23316,33236,30317,2
0,0,0,15789,10255,23431,33439,30469,2
0,0,0,15964,10267,23592,33921,30715,2
0,0,0,15980,10278,23661,34165,30776,2
0,0,0,15996,10290,23661,34095,30715,2
0,0,0,16028,10290,23684,34130,30745,2
0,0,0,15996,10301,23684,34130,30715,2
0,0,0,15996,10278,23684,34026,30745,2
0,0,0,16028,10313,23661,33991,30622,2
0,0,0,16060,10348,23661,33921,30653,2
0,0,0,16060,10325,23638,33991,30684,2
0,0,0,16093,10394,23661,34060,30715,2
0,0,0,16028,10394,23661,34026,30715,2
0,0,0,15980,10406,23615,33921,30715,2
0,0,0,15980,10441,23615,33921,30684,2
0,0,0,16060,10453,23592,33852,30653,2
0,0,0,16093,10499,23638,33817,30715,2
0,0,0,16028,10535,23661,33956,30776,2
0,0,0,16060,10546,23638,33852,30838,2
0,0,0,16060,10582,23661,33852,30869,2
0,0,0,16093,10558,23661,33921,30838,2
0,0,0,16060,10570,23661,33921,30715,2
0,0,0,16028,10535,23615,33921,30715,2
0,0,0,16028,10558,23615,33921,30776,2
0,0,0,16028,10546,23615,33991,30776,2
0,0,0,16044,10535,23592,33852,30622,2
0,0,0,16012,10535,23592,33783,30469,2
0,0,0,15964,10558,23661,33748,30165,2
0,0,0,15980,10535,23661,33645,29925,2
0,0,0,15647,10582,24058,34130,29746,2
0,0,0,15335,10771,24654,35565,29925,2
0,0,0,15366,10831,24799,36047,30075,2
0,0,0,15459,10867,24897,36047,30347,2
0,0,0,15537,10819,24946,36462,30591,2
0,0,0,15741,10771,25142,36805,30962,2
0,0,0,16060,10771,25365,37781,31624,2
0,0,0,16125,10771,25440,38100,31881,2
0,0,0,16254,10748,25515,38382,32369,2
0,0,0,16450,10748,25591,38830,32699,2
0,0,0,16582,10748,25641,39244,32932,2
0,0,0,16748,10771,25641,39119,32832,2
0,0,0,16748,10771,25540,38912,32699,2
0,0,0,16765,10771,25565,38912,32566,2
0,0,0,16815,10771,25465,38789,32633,2
0,0,0,16815,10771,25465,38748,32566,2
0,0,0,16831,10795,25390,38666,32566,2
0,0,0,16831,10819,25390,38544,32599,2
0,0,0,16815,10819,25365,38503,32566,2
0,0,0,16815,10819,25341,38422,32533,2
0,0,0,16798,10831,25316,38341,32500,2
0,0,0,16748,10843,25241,38220,32500,2
0,0,0,16748,10819,25291,38220,32599,2
0,0,0,16748,10843,25291,38100,32566,2
0,0,0,16748,10819,25291,38180,32402,2
0,0,0,16748,10819,25291,38059,32435,2
0,0,0,16748,10843,25291,38100,32500,2
0,0,0,16698,10843,25216,38019,32533,2
0,0,0,16681,10819,25216,38019,32500,2
0,0,0,16715,10819,25192,38100,32566,2
0,0,0,16698,10843,25241,38059,32533,2
0,0,0,16681,10867,25192,37940,32435,2
0,0,0,16648,10867,25118,37980,32566,2
0,0,0,16681,10867,25167,37980,32533,2
0,0,0,16648,10843,25118,38019,32566,2
0,0,0,16681,10771,25142,38019,32633,2
0,0,0,16932,10700,25365,38503,32666,2
0,0,0,17152,10700,25869,40389,34341,2
0,0,0,17220,10771,26618,42673,37075,2
0,0,0,17152,10783,27472,44389,38666,2
0,0,0,16966,10819,28133,45685,40649,2
0,0,0,16748,10855,28442,46249,41488,2
0,0,0,16615,10867,28414,46353,41757,2
0,0,0,16385,10867,28301,45838,41622,2
0,0,0,15964,10819,27745,44683,41221,2
0,0,0,14253,10819,27364,43759,40649,2
0,0,0,13622,10819,27364,43855,40432,2
0,0,0,13398,10831,27337,43903,40605,2
0,0,0,13371,10891,27283,44291,40955,2
0,0,0,13482,10975,27418,44881,41265,2
0,0,0,13482,11012,27472,45584,41488,2
0,0,0,13468,11012,27527,45889,41354,2
0,0,0,13622,11012,27581,46249,41399,2
0,0,0,13510,10891,27691,46353,41176,2
0,0,0,13068,10771,27418,46198,40259,2
0,0,0,13013,10676,27148,45787,38995,2
0,0,0,13566,10676,26882,45787,38140,2
0,0,0,14268,10700,26566,45584,37308,2
0,0,0,14370,10843,26305,45081,36614,2
0,0,0,14093,10915,26047,44487,35824,2
0,0,0,13792,10939,25920,44291,35639,2
0,0,0,13863,10915,26099,44340,35749,2
0,0,0,14518,10915,26176,44487,35528,2
0,0,0,14876,10891,26305,44291,35602,2
0,0,0,14937,10867,26357,44389,35418,2
0,0,0,14967,10855,26357,44291,35345,2
0,0,0,14922,10843,26305,44145,35236,2
0,0,0,14967,10843,26331,44145,35127,2
0,0,0,15058,10867,26409,44048,35055,2
0,0,0,15028,10915,26409,44048,34910,2
0,0,0,15058,10927,26461,43759,34874,2
0,0,0,15089,10963,26435,43759,34910,2
0,0,0,15058,11060,26513,43807,34696,2
0,0,0,15074,11060,26513,43855,34696,2
0,0,0,15058,11109,26461,43711,34767,2
0,0,0,15058,11121,26513,43807,34731,2
0,0,0,15043,11157,26513,43663,34767,2
0,0,0,15028,11157,26566,43711,34731,2
0,0,0,14952,11206,26513,43663,34731,2
0,0,0,14861,11268,26566,43615,34910,2
0,0,0,14801,11280,26513,43615,34946,2
0,0,0,14786,11304,26513,43472,34839,2
0,0,0,14786,11280,26461,43519,34839,2
0,0,0,14756,11304,26566,43519,34731,2
0,0,0,14741,11280,26513,43472,34696,2
0,0,0,14726,11304,26487,43519,34696,2
