GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
-3,10,12,11206,26776,35602,29274,10605,5
-5,15,2,11206,26723,35602,29245,10641,5
-3,-12,-12,11194,26749,35565,29274,10629,5
2,10,3,11182,26697,35565,29216,10629,5
-17,27,-5,11206,26697,35565,29216,10629,5
-7,-16,-6,11206,26670,35528,29216,10641,5
-34,-43,20,11206,26697,35528,29158,10605,5
-39,-39,1,11170,26670,35492,29071,10629,5
-47,-26,38,11194,26618,35455,29100,10511,5
12,-33,-16,11206,26644,35455,29158,10488,5
27,-9,11,11194,26618,35382,29071,10488,5
41,-10,-24,11206,26618,35418,29013,10499,5
5,2,12,11182,26566,35382,29042,10464,5
-19,24,-1,11182,26566,35309,29013,10499,5
-8,22,-10,11170,26618,35345,28927,10511,5
36,-37,29,11170,26566,35345,28898,10535,5
41,9,-15,11170,26566,35309,28927,10511,5
-32,40,9,11182,26513,35309,28927,10535,5
-2,2,-2,11170,26513,35236,28812,10546,5
5,-21,0,11194,26539,35272,28869,10535,5
-20,-34,-8,11231,26539,35163,29216,10488,5
1,-108,34,11182,26513,35091,29158,10464,5
73,28,35,11157,26723,35127,29100,10441,5
-44,15,-32,11133,26618,35018,29129,10406,5
47,10,-20,11133,26253,34946,29042,10441,5
31,-38,11,11157,26124,34874,28984,10441,5
-36,-35,29,11354,25793,34839,28984,10441,5
-20,7,33,11503,25591,34910,28955,10441,5
-5,26,-12,11553,25465,34874,28869,10441,5
-52,37,-16,11603,25440,34839,28840,10441,5
-21,-15,-9,11553,25440,34767,28869,10441,5
-4,28,-22,11478,25390,34731,28812,10418,5
-6,5,9,11465,25365,34624,28697,10488,5
21,27,7,11403,25291,34660,28697,10464,5
21,4,22,11379,25266,34660,28697,10441,5
-5,6,-6,11379,25266,34589,28612,10453,5
-98,-24,-5,11354,25241,34553,28612,10441,5
-61,-29,-19,11379,25192,34553,28612,10476,5
-31,1,-8,11366,25216,34624,28583,10488,5
-44,21,-20,11341,25216,34589,28583,10418,5
-173,-54,59,11354,25167,34589,28612,10394,5
0,7,-13,11354,25019,34553,28640,10394,5
12,22,-30,11317,24995,34518,28527,10406,5
-39,-37,22,11317,24946,34447,28527,10418,5
28,24,-16,11329,24995,34553,28555,10394,5
1,15,45,11304,24946,34447,28442,10394,5
53,0,-19,11403,24995,34447,28414,10429,5
-17,-51,14,11465,24995,34482,28414,10418,5
38,-20,27,11515,24970,34482,28414,10418,5
26,35,-19,11515,24946,34447,28385,10441,5
