GyroX,GyroY,GyroZ,Thumb,Index,Middle,Ring,Pinky,Gesture
0.0,0.0,0.0,15789,11304,30931,33033,39202,2
0.0,0.0,0.0,15773,11329,30962,33033,38995,2
0.0,0.0,0.0,15773,11354,30962,32966,39036,2
0.0,0.0,0.0,15741,11304,30900,32966,39036,2
0.0,0.0,0.0,15773,11329,30931,33033,39036,2
0.0,0.0,0.0,15773,11366,30869,33033,39036,2
0.0,0.0,0.0,15773,11354,30900,32966,39160,2
0.0,0.0,0.0,15773,11354,30900,33033,39036,2
0.0,0.0,0.0,15773,11354,30838,32966,39077,2
0.0,0.0,0.0,15741,11379,30869,32932,39077,2
0.0,0.0,0.0,15773,11379,30900,33033,38995,2
0.0,0.0,0.0,15773,11354,30869,32932,39077,2
0.0,0.0,0.0,15789,11341,30838,32966,38953,2
0.0,0.0,0.0,15773,11354,30838,32899,39077,2
0.0,0.0,0.0,15789,11366,30838,32899,38953,2
0.0,0.0,0.0,15773,11354,30807,32899,39036,2
0.0,0.0,0.0,15726,11366,30776,32932,38995,2
0.0,0.0,0.0,15773,11366,30776,32932,38995,2
0.0,0.0,0.0,15789,11403,30807,32899,38953,2
0.0,0.0,0.0,15773,11403,30838,32832,38995,2
0.0,0.0,0.0,15726,11341,30776,32899,38995,2
0.0,0.0,0.0,15741,11317,30715,32866,38871,2
0.0,0.0,0.0,15741,11304,30715,32899,38912,2
0.0,0.0,0.0,15773,11280,30715,32832,38912,2
0.0,0.0,0.0,15710,11268,30622,32832,38830,2
0.0,0.0,0.0,15741,11206,30622,32832,38871,2
0.0,0.0,0.0,15741,11170,30591,32765,38912,2
0.0,0.0,0.0,15741,11170,30561,32799,38830,2
0.0,0.0,0.0,15741,11157,30591,32799,38912,2
0.0,0.0,0.0,15726,11109,30499,32765,38995,2
0.0,0.0,0.0,15741,11060,30469,32765,38789,2
0.0,0.0,0.0,15710,11012,30408,32765,38871,2
0.0,0.0,0.0,15726,10987,30469,32765,38871,2
0.0,0.0,0.0,15710,10987,30469,32765,38830,2
0.0,0.0,0.0,15710,11012,30469,32699,38789,2
0.0,0.0,0.0,15726,10963,30408,32666,38707,2
0.0,0.0,0.0,15726,10975,30347,32633,38748,2
0.0,0.0,0.0,15726,10975,30347,32699,38707,2
0.0,0.0,0.0,15710,10963,30377,32599,38625,2
0.0,0.0,0.0,15726,10963,30408,32633,38666,2
0.0,0.0,0.0,15741,10927,30347,32633,38666,2
0.0,0.0,0.0,15710,10915,30286,32633,38666,2
0.0,0.0,0.0,15678,10891,30286,32566,38625,2
0.0,0.0,0.0,15694,10891,30286,32566,38544,2
0.0,0.0,0.0,15663,10867,30347,32533,38503,2
0.0,0.0,0.0,15663,10843,30256,32533,38503,2
0.0,0.0,0.0,15647,10819,30226,32500,38503,2
0.0,0.0,0.0,15678,10819,30226,32435,38503,2
0.0,0.0,0.0,15663,10819,30226,32435,38544,2
0.0,0.0,0.0,15710,10771,30165,32402,38422,2
0.0,0.0,0.0,15741,10748,30286,32435,38748,2
0.0,0.0,0.0,15726,10688,30256,32435,38748,2
0.0,0.0,0.0,15663,10676,30165,32369,38625,2
0.0,0.0,0.0,15663,10676,30165,32369,38585,2
0.0,0.0,0.0,15663,10676,30105,32402,38544,2
0.0,0.0,0.0,15647,10676,30075,32271,38422,2
0.0,0.0,0.0,15647,10676,30075,32369,38382,2
0.0,0.0,0.0,15663,10676,30045,32369,38422,2
0.0,0.0,0.0,15663,10676,30045,32369,38422,2
0.0,0.0,0.0,15647,10688,30045,32369,38422,2
0.0,0.0,0.0,15663,10688,29955,32369,38422,2
0.0,0.0,0.0,15678,10688,29984,32336,38382,2
0.0,0.0,0.0,15647,10700,30015,32303,38341,2
0.0,0.0,0.0,15631,10700,30045,32303,38382,2
0.0,0.0,0.0,15647,10688,29984,32271,38382,2
0.0,0.0,0.0,15647,10700,30015,32369,38341,2
0.0,0.0,0.0,15647,10700,30015,32303,38463,2
0.0,0.0,0.0,15647,10688,29955,32336,38422,2
0.0,0.0,0.0,15647,10700,29984,32271,38422,2
0.0,0.0,0.0,15647,10700,29984,32271,38422,2
0.0,0.0,0.0,15663,10688,30015,32369,38341,2
0.0,0.0,0.0,15647,10700,29895,32271,38220,2
0.0,0.0,0.0,15615,10700,29955,32238,38382,2
0.0,0.0,0.0,15647,10724,29895,32271,38341,2
0.0,0.0,0.0,15647,10724,29925,32271,38341,2
0.0,0.0,0.0,15663,10724,29955,32303,38503,2
0.0,0.0,0.0,15615,10724,29895,32271,38260,2
0.0,0.0,0.0,15615,10724,29925,32238,38341,2
0.0,0.0,0.0,15631,10748,29925,32205,38301,2
0.0,0.0,0.0,15647,10748,29895,32173,38301,2
0.0,0.0,0.0,15615,10748,29955,32173,38180,2
0.0,0.0,0.0,15647,10748,29805,32271,38260,2
0.0,0.0,0.0,15647,10759,29925,32205,38260,2
0.0,0.0,0.0,15647,10748,29865,32238,38260,2
0.0,0.0,0.0,15631,10771,29895,32173,38180,2
0.0,0.0,0.0,15647,10783,29925,32238,38260,2
0.0,0.0,0.0,15663,10795,29895,32238,38180,2
0.0,0.0,0.0,15710,10783,29895,32173,38059,2
0.0,0.0,0.0,15710,10783,29895,32173,38059,2
0.0,0.0,0.0,15710,10795,29865,32140,38059,2
0.0,0.0,0.0,15726,10783,29895,32140,38100,2
0.0,0.0,0.0,15710,10795,29925,32205,38180,2
0.0,0.0,0.0,15741,10795,29865,32238,38180,2
0.0,0.0,0.0,15726,10795,29895,32173,38100,2
0.0,0.0,0.0,15726,10819,29895,32173,38019,2
0.0,0.0,0.0,15710,10795,29895,32140,38059,2
0.0,0.0,0.0,15726,10819,29865,32173,38180,2
0.0,0.0,0.0,15710,10819,29865,32173,38100,2
0.0,0.0,0.0,15710,10819,29865,32173,38059,2
0.0,0.0,0.0,15678,10807,29805,32140,38019,2
0.0,0.0,0.0,15710,10819,29835,32173,38100,2
0.0,0.0,0.0,15678,10819,29805,32140,37980,2
0.0,0.0,0.0,15678,10819,29775,32108,38019,2
0.0,0.0,0.0,15663,10831,29835,32108,38100,2
0.0,0.0,0.0,15647,10831,29746,32140,38019,2
0.0,0.0,0.0,15663,10819,29835,32108,37940,2
0.0,0.0,0.0,15678,10819,29805,32043,37940,2
0.0,0.0,0.0,15710,10819,29805,32043,37940,2
0.0,0.0,0.0,15663,10807,29805,32108,38019,2
0.0,0.0,0.0,15647,10819,29805,32075,38059,2
0.0,0.0,0.0,15647,10831,29746,32075,37980,2
0.0,0.0,0.0,15647,10819,29746,32043,38019,2
0.0,0.0,0.0,15663,10819,29775,32075,37980,2
0.0,0.0,0.0,15647,10819,29775,32043,38059,2
0.0,0.0,0.0,15647,10819,29746,32108,37940,2
0.0,0.0,0.0,15647,10867,29746,32075,37940,2
0.0,0.0,0.0,15647,10843,29775,32108,37940,2
0.0,0.0,0.0,15647,10855,29775,32043,37980,2
0.0,0.0,0.0,15663,10855,29686,32075,38019,2
0.0,0.0,0.0,15615,10867,29775,32075,38019,2
0.0,0.0,0.0,15647,10903,29746,32043,38019,2
0.0,0.0,0.0,15647,10867,29805,31978,38019,2
0.0,0.0,0.0,15647,10843,29746,32043,38059,2
0.0,0.0,0.0,15615,10843,29746,32075,38220,2
0.0,0.0,0.0,15647,10855,29716,32108,38220,2
0.0,0.0,0.0,15631,10831,29716,31978,38180,2
0.0,0.0,0.0,15600,10843,29686,32043,38019,2
0.0,0.0,0.0,15647,10843,29657,31978,38140,2
0.0,0.0,0.0,15615,10831,29657,32010,38100,2
0.0,0.0,0.0,15600,10843,29627,31978,38019,2
0.0,0.0,0.0,15584,10819,29686,32043,38059,2
0.0,0.0,0.0,15600,10831,29627,31978,38019,2
0.0,0.0,0.0,15584,10795,29627,32043,38019,2
0.0,0.0,0.0,15600,10819,29657,32043,38059,2
0.0,0.0,0.0,15615,10795,29746,31978,38100,2
0.0,0.0,0.0,15584,10819,29597,31978,38059,2
0.0,0.0,0.0,15600,10771,29509,31978,37940,2
0.0,0.0,0.0,15600,10795,29597,31978,38140,2
0.0,0.0,0.0,15584,10771,29568,31978,38019,2
0.0,0.0,0.0,15584,10771,29568,31978,38019,2
0.0,0.0,0.0,15600,10748,29568,31946,37940,2
0.0,0.0,0.0,15615,10748,29627,31978,38019,2
0.0,0.0,0.0,15631,10748,29538,31849,37940,2
0.0,0.0,0.0,15600,10748,29538,31913,37900,2
0.0,0.0,0.0,15615,10748,29509,31849,38019,2
0.0,0.0,0.0,15615,10748,29509,31849,38019,2
0.0,0.0,0.0,15615,10748,29509,31817,38100,2
0.0,0.0,0.0,15615,10724,29479,31785,38019,2
0.0,0.0,0.0,15584,10724,29450,31849,38019,2
0.0,0.0,0.0,15584,10700,29509,31849,38140,2
0.0,0.0,0.0,15600,10688,29450,31849,38019,2
0.0,0.0,0.0,15600,10676,29509,31849,38100,2
0.0,0.0,0.0,15584,10676,29450,31785,38059,2
0.0,0.0,0.0,15584,10676,29421,31849,38100,2
0.0,0.0,0.0,15584,10641,29509,31752,38180,2
0.0,0.0,0.0,15584,10653,29391,31785,38180,2
0.0,0.0,0.0,15584,10676,29391,31720,38100,2
0.0,0.0,0.0,15553,10629,29391,31720,38140,2
